DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
2005-10-21,11995.0,12055.0,11980.0,12050.0,40,-199.623906,28.494191,112.142857,-0.004544,0.007412,12105.0,12030.0,1.0
2005-10-24,12030.0,12200.0,12030.0,12195.0,195,-193.334168,35.639208,122.5,0.012033,0.00799,12050.0,12105.0,0.0
2005-10-25,12255.0,12275.0,12120.0,12180.0,0,-185.255127,35.251458,125.0,-0.00123,0.00791,12195.0,12050.0,0.0
2005-10-26,12220.0,12220.0,12220.0,12220.0,35,-173.291423,37.21556,113.571429,0.003284,0.007808,12180.0,12195.0,-1.0
2005-10-27,12025.0,12050.0,12025.0,12050.0,0,-179.343685,32.691589,122.5,-0.013912,0.008223,12220.0,12180.0,0.0
2005-10-28,12060.0,12060.0,12060.0,12060.0,50,-179.268809,33.213151,120.714286,0.00083,0.008049,12050.0,12220.0,1.0
2005-10-31,12210.0,12345.0,12210.0,12345.0,0,-145.662318,46.036614,136.428571,0.023632,0.009804,12060.0,12050.0,0.0
2005-11-01,12360.0,12360.0,12360.0,12360.0,0,-114.594499,46.604299,126.071429,0.001215,0.00975,12345.0,12060.0,1.0
2005-11-02,12430.0,12430.0,12430.0,12430.0,0,-82.167984,49.282427,117.5,0.005663,0.009757,12360.0,12345.0,1.0
2005-11-03,12630.0,12630.0,12630.0,12630.0,0,-34.886136,56.029971,131.071429,0.01609,0.010443,12430.0,12360.0,0.0
2005-11-04,12625.0,12625.0,12625.0,12625.0,0,8.797017,55.83315,126.071429,-0.000396,0.010367,12630.0,12430.0,0.0
2005-11-07,12685.0,12685.0,12685.0,12685.0,0,48.537747,57.751808,126.785714,0.004752,0.009867,12625.0,12630.0,0.0
2005-11-08,12675.0,12675.0,12675.0,12675.0,35,81.587619,57.307091,109.642857,-0.000788,0.009786,12685.0,12625.0,0.0
2005-11-09,12660.0,12690.0,12660.0,12690.0,0,106.233402,57.832042,97.857143,0.001183,0.009774,12675.0,12685.0,0.0
2005-11-10,12720.0,12720.0,12720.0,12720.0,0,127.741448,58.918739,91.071429,0.002364,0.009777,12690.0,12675.0,1.0
2005-11-11,12830.0,12830.0,12830.0,12830.0,0,151.143293,62.704971,86.785714,0.008648,0.009741,12720.0,12690.0,0.0
2005-11-14,12840.0,12840.0,12840.0,12840.0,0,172.654983,63.035644,76.428571,0.000779,0.009034,12830.0,12720.0,0.0
2005-11-15,12825.0,12825.0,12825.0,12825.0,0,187.218765,62.146237,74.642857,-0.001168,0.009039,12840.0,12830.0,-1.0
2005-11-16,12750.0,12750.0,12750.0,12750.0,0,183.98706,57.753314,66.071429,-0.005848,0.009185,12825.0,12840.0,1.0
2005-11-17,12810.0,12810.0,12810.0,12810.0,150,183.847566,60.191868,69.642857,0.004706,0.009142,12750.0,12825.0,0.0
2005-11-18,12835.0,12875.0,12835.0,12865.0,0,183.106856,62.328408,53.928571,0.004294,0.007667,12810.0,12750.0,0.0
2005-11-21,12840.0,12840.0,12840.0,12840.0,0,173.040025,60.739454,54.642857,-0.001943,0.007705,12865.0,12810.0,0.0
2005-11-22,12880.0,12880.0,12880.0,12880.0,0,166.481477,62.394558,52.5,0.003115,0.007533,12840.0,12865.0,0.0
2005-11-23,12925.0,12925.0,12925.0,12925.0,0,161.146598,64.216515,41.428571,0.003494,0.007264,12880.0,12840.0,0.0
2005-11-24,12900.0,12900.0,12900.0,12900.0,0,149.447837,62.413645,42.857143,-0.001934,0.007283,12925.0,12880.0,1.0
2005-11-25,12950.0,12950.0,12950.0,12950.0,1,142.54457,64.560771,42.142857,0.003876,0.007287,12900.0,12925.0,-1.0
2005-11-28,12980.0,12980.0,12895.0,12895.0,0,128.044108,60.483571,47.5,-0.004247,0.006487,12950.0,12900.0,0.0
2005-11-29,12930.0,12930.0,12930.0,12930.0,0,116.298743,62.129579,47.857143,0.002714,0.006468,12895.0,12950.0,0.0
2005-11-30,12895.0,12895.0,12895.0,12895.0,100,101.000912,59.469139,48.214286,-0.002707,0.004701,12930.0,12895.0,1.0
2005-12-01,13035.0,13085.0,13035.0,13085.0,0,105.017586,67.60166,53.928571,0.014734,0.005422,12895.0,12930.0,1.0
2005-12-02,13210.0,13210.0,13210.0,13210.0,0,117.233246,71.582815,62.142857,0.009553,0.005588,13085.0,12895.0,-1.0
2005-12-05,13170.0,13170.0,13170.0,13170.0,0,119.21041,68.701071,63.928571,-0.003028,0.004859,13210.0,13085.0,1.0
2005-12-06,13225.0,13225.0,13225.0,13225.0,0,125.113026,70.466944,62.5,0.004176,0.004853,13170.0,13210.0,0.0
