DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
2001-10-12,124080.0,124230.0,124000.0,124230.0,1213,428.021237,67.860564,338.571429,0.001451,0.001724,124050.0,124250.0,1.0
2001-10-15,124240.0,124420.0,124150.0,124410.0,832,447.246748,69.00786,340.0,0.001449,0.001639,124230.0,124050.0,1.0
2001-10-16,124450.0,124700.0,124370.0,124560.0,1083,467.535898,69.96856,343.571429,0.001206,0.001524,124410.0,124230.0,0.0
2001-10-17,124410.0,124580.0,124410.0,124580.0,513,490.459868,70.101479,337.142857,0.000161,0.001522,124560.0,124410.0,1.0
2001-10-18,124800.0,124800.0,124550.0,124700.0,622,502.070385,70.932634,330.0,0.000963,0.001523,124580.0,124560.0,1.0
2001-10-19,124780.0,125150.0,124780.0,124850.0,450,511.922634,71.980182,347.142857,0.001203,0.001489,124700.0,124580.0,0.0
2001-10-22,124800.0,124850.0,124780.0,124780.0,596,503.449882,70.7012,330.714286,-0.000561,0.001478,124850.0,124700.0,0.0
2001-10-23,124850.0,124850.0,124610.0,124700.0,1625,471.297939,69.187296,329.285714,-0.000641,0.001419,124780.0,124850.0,1.0
2001-10-24,124890.0,125100.0,124810.0,125080.0,1105,469.65811,72.230912,301.428571,0.003047,0.001433,124700.0,124780.0,1.0
2001-10-25,125160.0,125300.0,124960.0,125300.0,982,485.454265,73.837281,280.0,0.001759,0.001441,125080.0,124700.0,0.0
2001-10-26,125200.0,125430.0,125200.0,125390.0,933,495.290884,74.48636,271.428571,0.000718,0.00136,125300.0,125080.0,1.0
2001-10-29,125490.0,125670.0,125490.0,125660.0,0,522.380892,76.37835,270.714286,0.002153,0.001379,125390.0,125300.0,1.0
2001-10-30,125650.0,126150.0,125630.0,126030.0,1482,563.368273,78.703945,293.571429,0.002944,0.00143,125660.0,125390.0,0.0
2001-10-31,126180.0,126190.0,125770.0,125970.0,2199,578.272214,77.37748,300.0,-0.000476,0.001472,126030.0,125660.0,1.0
2001-11-01,126030.0,126820.0,126030.0,126700.0,1983,642.359413,81.471135,344.285714,0.005795,0.001776,125970.0,126030.0,-1.0
2001-11-02,126430.0,126550.0,126090.0,126110.0,827,629.019103,70.440577,368.571429,-0.004657,0.002178,126700.0,125970.0,1.0
2001-11-05,126110.0,126480.0,126100.0,126410.0,479,633.67951,72.489709,372.142857,0.002379,0.002174,126110.0,126700.0,0.0
2001-11-06,126460.0,126500.0,126290.0,126410.0,772,624.847025,72.489709,375.0,0.0,0.002089,126410.0,126110.0,1.0
2001-11-07,126460.0,126690.0,126460.0,126650.0,992,634.068419,74.148484,377.142857,0.001899,0.002092,126410.0,126410.0,-1.0
2001-11-08,126660.0,126900.0,126150.0,126200.0,1448,593.614571,66.114167,398.571429,-0.003553,0.002218,126650.0,126410.0,-1.0
2001-11-09,126150.0,126250.0,125820.0,125930.0,2843,522.43816,61.773741,424.285714,-0.002139,0.002302,126200.0,126650.0,-1.0
2001-11-12,125800.0,125900.0,125260.0,125390.0,1591,408.689337,54.106608,455.0,-0.004288,0.002488,125930.0,126200.0,-1.0
2001-11-13,125050.0,125100.0,124800.0,124940.0,2143,271.844654,48.662878,468.571429,-0.003589,0.002624,125390.0,125930.0,-1.0
2001-11-14,124800.0,124900.0,124250.0,124410.0,1780,101.690518,43.138078,493.571429,-0.004242,0.002777,124940.0,125390.0,-1.0
2001-11-15,123900.0,124250.0,123650.0,123670.0,1610,-111.447555,36.824912,531.428571,-0.005948,0.003037,124410.0,124940.0,-1.0
2001-11-16,123250.0,123750.0,123200.0,123480.0,943,-298.705651,35.384468,550.714286,-0.001536,0.003045,123670.0,124410.0,1.0
2001-11-19,123500.0,123700.0,123350.0,123680.0,677,-442.386791,38.132042,538.571429,0.00162,0.003063,123480.0,123670.0,0.0
2001-11-20,123770.0,124100.0,123770.0,123840.0,2215,-523.335897,40.31502,538.571429,0.001294,0.003065,123680.0,123480.0,-1.0
2001-11-21,123640.0,123990.0,123400.0,123450.0,923,-625.188764,36.90155,520.0,-0.003149,0.003122,123840.0,123680.0,0.0
2001-11-22,123610.0,123610.0,123300.0,123340.0,1550,-711.041123,35.973452,498.571429,-0.000891,0.003123,123450.0,123840.0,1.0
2001-11-23,123160.0,123990.0,123160.0,123600.0,833,-753.840176,39.829025,530.714286,0.002108,0.003078,123340.0,123450.0,0.0
2001-11-26,123900.0,123900.0,123600.0,123750.0,2088,-755.896524,41.994657,537.142857,0.001214,0.003061,123600.0,123340.0,-1.0
2001-11-27,123530.0,123600.0,122870.0,123090.0,1082,-806.43789,35.882541,580.0,-0.005333,0.003209,123750.0,123600.0,0.0
2001-11-28,123300.0,123400.0,123120.0,123170.0,1085,-819.494957,37.08428,548.571429,0.00065,0.003158,123090.0,123750.0,0.0
2001-11-29,123080.0,123390.0,123080.0,123310.0,1705,-793.520219,39.229476,540.0,0.001137,0.003075,123170.0,123090.0,0.0
2001-11-30,123470.0,123480.0,123340.0,123380.0,3389,-742.173493,40.323861,504.285714,0.000568,0.003092,123310.0,123170.0,1.0
2001-12-03,123590.0,123650.0,123440.0,123650.0,3057,-648.249336,44.47502,481.428571,0.002188,0.002799,123380.0,123310.0,-1.0
