DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1991-05-28,17239.0,17249.0,17140.0,17245.0,0,109.576283,73.634953,159.0,0.023139,0.008143,16855.0,16850.0,-1.0
1991-05-29,17331.0,17355.0,17099.0,17105.0,0,140.888361,69.314068,169.285714,-0.008118,0.007976,17245.0,16855.0,0.0
1991-05-30,17120.0,17160.0,17030.0,17115.0,0,160.510702,69.453081,170.714286,0.000585,0.007954,17105.0,17245.0,1.0
1991-05-31,17210.0,17350.0,17210.0,17250.0,0,189.052494,71.339596,175.571429,0.007888,0.007893,17115.0,17105.0,0.0
1991-06-03,17338.0,17387.0,17250.0,17283.0,0,211.09265,71.794562,173.928571,0.001913,0.007845,17250.0,17115.0,-1.0
1991-06-04,17180.0,17250.0,17155.0,17185.0,0,220.267852,68.332079,168.785714,-0.00567,0.008012,17283.0,17250.0,0.0
1991-06-05,17241.0,17334.0,17241.0,17250.0,0,229.915338,69.39247,169.928571,0.003782,0.007967,17185.0,17283.0,-1.0
1991-06-06,17259.0,17280.0,17150.0,17175.0,0,227.075699,66.630539,172.0,-0.004348,0.007822,17250.0,17185.0,0.0
1991-06-07,17150.0,17218.0,17110.0,17151.0,0,215.484868,65.725102,174.285714,-0.001397,0.007588,17175.0,17250.0,0.0
1991-06-10,17120.0,17120.0,17040.0,17120.0,0,197.779049,64.504103,172.285714,-0.001807,0.007511,17151.0,17175.0,0.0
1991-06-11,17198.0,17199.0,17140.0,17180.0,0,184.744733,65.829644,164.428571,0.003505,0.007448,17120.0,17151.0,-1.0
1991-06-12,17158.0,17158.0,16950.0,16960.0,0,153.494786,57.395692,167.214286,-0.012806,0.007672,17180.0,17120.0,0.0
1991-06-13,16960.0,17039.0,16832.0,16919.0,0,112.348537,55.938674,171.0,-0.002417,0.007519,16960.0,17180.0,1.0
1991-06-14,16980.0,17111.0,16960.0,17080.0,0,94.953025,60.219555,177.571429,0.009516,0.007495,16919.0,16960.0,0.0
1991-06-17,17180.0,17219.0,17144.0,17144.0,0,86.025351,61.79367,159.357143,0.003747,0.007478,17080.0,16919.0,0.0
1991-06-18,17120.0,17215.0,17120.0,17195.0,0,76.641406,63.043939,147.857143,0.002975,0.007434,17144.0,17080.0,-1.0
1991-06-23,17185.0,17185.0,17060.0,17080.0,0,57.287963,58.41566,148.214286,-0.006688,0.007667,17195.0,17144.0,0.0
1991-06-25,17100.0,17120.0,17100.0,17120.0,0,44.846525,59.535891,134.285714,0.002342,0.007658,17080.0,17195.0,-1.0
1991-06-26,17060.0,17060.0,16960.0,16960.0,0,16.759335,53.358439,135.928571,-0.009346,0.007731,17120.0,17080.0,0.0
1991-06-27,16960.0,17000.0,16770.0,16965.0,0,-4.973106,53.522267,143.214286,0.000295,0.007497,16960.0,17120.0,-1.0
1991-06-28,16780.0,16820.0,16780.0,16820.0,0,-35.548803,48.232798,145.785714,-0.008547,0.007698,16965.0,16960.0,1.0
