DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1982-12-09,112712.5,112862.5,112500.0,112712.5,0,-295.810107,39.804853,454.465179,-0.00144,0.002773,112875.0,113225.0125,0.0
1982-12-10,112712.5,112787.5,112637.5,112712.5,0,-313.526511,39.804853,441.072321,0.0,0.002743,112712.5,112875.0,-1.0
1982-12-13,112212.5,112375.0,112100.0,112212.5,0,-360.594701,34.843541,473.215179,-0.004436,0.002857,112712.5,112712.5,1.0
1982-12-14,112700.0,112750.0,112562.5,112700.0,0,-327.442392,42.41362,502.679464,0.004344,0.003059,112212.5,112712.5,-1.0
1982-12-15,112487.5,112525.0,112462.5,112487.5,0,-311.508256,40.229035,489.286607,-0.001886,0.003062,112700.0,112212.5,0.0
1982-12-16,112625.0,112650.0,112325.0,112625.0,0,-287.097489,42.303754,445.536607,0.001222,0.003087,112487.5,112700.0,0.0
1982-12-17,112537.5,112587.5,112462.5,112537.5,0,-284.24428,41.321984,423.215179,-0.000777,0.003085,112625.0,112487.5,0.0
1982-12-20,112425.0,112475.0,112300.0,112425.0,0,-289.444717,40.034529,401.786607,-0.001,0.003082,112537.5,112625.0,0.0
1982-12-21,112400.0,112437.5,112337.5,112400.0,0,-304.739655,39.737935,369.64375,-0.000222,0.003017,112425.0,112537.5,0.0
1982-12-22,112337.5,112412.5,112275.0,112337.5,0,-313.45677,38.960658,360.715179,-0.000556,0.003009,112400.0,112425.0,0.0
1982-12-23,112312.5,112375.0,112275.0,112312.5,0,-308.849161,38.634944,332.14375,-0.000223,0.00301,112337.5,112400.0,0.0
1982-12-24,112375.0,112375.0,112375.0,112375.0,0,-288.016257,39.986034,305.358036,0.000556,0.003016,112312.5,112337.5,1.0
1982-12-29,112687.5,112737.5,112537.5,112687.5,0,-231.033905,46.343689,288.39375,0.002781,0.003023,112375.0,112312.5,0.0
1982-12-30,112850.0,112875.0,112787.5,112850.0,0,-168.549648,49.340684,256.25,0.001442,0.002561,112687.5,112375.0,0.0
1982-12-31,112825.0,112837.5,112762.5,112825.0,0,-106.655888,48.88891,235.714286,-0.000222,0.002545,112850.0,112687.5,0.0
1983-01-04,112850.0,112937.5,112850.0,112850.0,0,-63.329748,49.388081,233.035714,0.000222,0.002438,112825.0,112850.0,0.0
1983-01-05,112825.0,112875.0,112800.0,112825.0,0,-28.506166,48.874153,194.642857,-0.000222,0.002207,112850.0,112825.0,-1.0
1983-01-06,112587.5,112675.0125,112562.5,112587.5,0,-34.395377,44.170681,175.0,-0.002105,0.002234,112825.0,112850.0,0.0
1983-01-07,112462.5,112512.5,112425.0,112462.5,0,-49.742947,41.881362,169.642857,-0.00111,0.001997,112587.5,112825.0,-1.0
1983-01-10,112337.5,112437.5,112337.5,112337.5,0,-65.736192,39.66497,155.357143,-0.001111,0.001963,112462.5,112587.5,-1.0
1983-01-11,111575.0,112062.5,111500.0,111575.0,0,-140.405972,29.424282,203.571429,-0.006788,0.002297,112337.5,112462.5,0.0
1983-01-12,111462.5,111500.0,110875.0,111462.5,0,-203.631881,28.257188,236.607143,-0.001008,0.002234,111575.0,112337.5,0.0
1983-01-13,111475.0,111475.0,111212.5,111475.0,0,-241.674049,28.596423,248.214286,0.000112,0.00223,111462.5,111575.0,1.0
1983-01-14,112050.0125,112187.5,111800.0,112050.0125,0,-217.46671,42.146835,289.285714,0.005158,0.002535,111475.0,111462.5,0.0
1983-01-17,112137.5,112250.0,112137.5,112137.5,0,-197.848499,43.882825,296.427679,0.000781,0.002364,112050.0125,111475.0,-1.0
1983-01-18,111925.0,112200.0,111925.0,111925.0,0,-206.787143,40.691422,311.60625,-0.001895,0.002182,112137.5,112050.0125,0.0
1983-01-19,112000.0,112000.0,111712.5,112000.0,0,-205.75475,42.289696,306.249107,0.00067,0.002162,111925.0,112137.5,1.0
1983-01-20,112125.0,112125.0,111925.0,112125.0,0,-191.876356,44.950598,307.141964,0.001116,0.002159,112000.0,111925.0,0.0
1983-01-21,112087.5,112237.5,112087.5,112087.5,0,-187.70276,44.291548,311.60625,-0.000334,0.002156,112125.0,112000.0,-1.0
1983-01-24,111575.0,111712.5,111562.5,111575.0,0,-219.268414,36.428123,341.070536,-0.004572,0.002346,112087.5,112125.0,-1.0
1983-01-25,111387.5,111437.5,111100.0,111387.5,0,-258.036191,34.036369,369.641964,-0.00168,0.002363,111575.0,112087.5,1.0
1983-01-26,111637.5,111700.0,111587.5,111637.5,0,-257.794935,39.728149,373.213393,0.002244,0.00243,111387.5,111575.0,0.0
1983-01-27,111562.5,111562.5,111500.0,111562.5,0,-243.812245,38.653023,371.427679,-0.000672,0.002431,111637.5,111387.5,0.0
1983-01-28,111612.5,111662.5125,111600.0,111612.5,0,-222.365023,39.822999,369.642857,0.000448,0.002429,111562.5,111637.5,-1.0
1983-01-31,111437.5,111525.0,111412.5,111437.5,0,-218.027611,37.153433,324.107143,-0.001568,0.002341,111612.5,111562.5,-1.0
1983-02-01,111262.5,111400.0,111200.0,111262.5,0,-241.116918,34.64817,291.071429,-0.00157,0.00231,111437.5,111612.5,0.0
1983-02-02,111312.5,111462.5,111250.0,111312.5,0,-253.718727,35.97856,287.5,0.000449,0.00232,111262.5,111437.5,1.0
1983-02-03,111525.0,111587.5,111475.0,111525.0,0,-234.989105,41.433028,256.25,0.001909,0.002376,111312.5,111262.5,0.0
1983-02-04,111550.0,111550.0,111450.0,111550.0,0,-212.705995,42.057285,249.108036,0.000224,0.002381,111525.0,111312.5,0.0
1983-02-07,111600.0,111600.0,111475.0,111600.0,0,-188.100315,43.357368,238.39375,0.000448,0.002362,111550.0,111525.0,1.0
1983-02-08,111987.5,111987.5,111825.0,111987.5,0,-129.069482,52.288166,245.536607,0.003472,0.002494,111600.0,111550.0,1.0
