DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1982-12-23,102630.0,102940.0,101880.0,102630.0,0,-113.732559,44.903462,899.285714,0.005289,0.008611,102090.0,101530.0,0.0
1982-12-24,102750.0,102750.0,102530.0,102750.0,0,104.357287,45.418527,872.857143,0.001169,0.008604,102630.0,102090.0,1.0
1982-12-29,104310.0,104690.0,103410.0,104310.0,0,436.858923,51.728778,937.857143,0.015182,0.006978,102750.0,102630.0,0.0
1982-12-30,104220.0,104560.0,104220.0,104220.0,0,665.430369,51.36534,839.285714,-0.000863,0.006791,104310.0,102750.0,-1.0
1982-12-31,103410.0,103940.0,103310.0,103410.0,0,787.462098,48.087893,812.857143,-0.007772,0.006993,104220.0,104310.0,0.0
1983-01-04,103630.0,104030.0,103630.0,103630.0,0,877.374058,49.046305,817.142857,0.002127,0.006983,103410.0,104220.0,0.0
1983-01-05,103630.0,103840.0,103310.0,103630.0,0,921.699684,49.046305,790.714286,0.0,0.006928,103630.0,103410.0,-1.0
1983-01-06,102720.0,103160.0,102660.0,102720.0,0,851.708238,45.063632,757.142857,-0.008781,0.007233,103630.0,103630.0,0.0
1983-01-07,102470.0,102780.0,102220.0,102470.0,0,774.700241,43.997262,759.285714,-0.002434,0.006968,102720.0,103630.0,-1.0
1983-01-10,102030.0,102780.0,102000.0,102030.0,0,653.297588,42.104209,785.714286,-0.004294,0.007004,102470.0,102720.0,-1.0
1983-01-11,99440.0,100970.0,99280.0,99440.0,0,300.539349,33.050676,959.285714,-0.025385,0.008747,102030.0,102470.0,-1.0
1983-01-12,98660.0,100000.0,98220.0,98660.0,0,-63.247679,30.843664,1015.0,-0.007844,0.008316,99440.0,102030.0,1.0
1983-01-13,99410.0,99470.0,98500.0,99410.0,0,-281.003814,35.349425,1015.0,0.007602,0.008493,98660.0,99440.0,1.0
1983-01-14,100560.0,100940.0,100030.0,100560.0,0,-348.662021,41.58651,1068.571429,0.011568,0.008817,99410.0,98660.0,1.0
1983-01-17,101470.0,101470.0,100630.0,101470.0,0,-360.369892,45.977075,1057.857143,0.009049,0.008852,100560.0,99410.0,-1.0
1983-01-18,100310.0,101530.0,100220.0,100310.0,0,-492.76165,41.711729,1135.714286,-0.011432,0.008922,101470.0,100560.0,0.0
1983-01-19,100560.0,100590.0,99750.0,100560.0,0,-557.609174,42.954229,1057.142857,0.002492,0.008887,100310.0,101470.0,0.0
1983-01-20,100720.0,100880.0,100440.0,100720.0,0,-594.223005,43.778185,1064.285714,0.001591,0.008884,100560.0,100310.0,-1.0
1983-01-21,100060.0,101060.0,100000.0,100060.0,0,-691.235666,41.142524,1075.0,-0.006553,0.008996,100720.0,100560.0,-1.0
1983-01-24,97720.0,98690.0,97590.0,97720.0,0,-947.66828,33.411463,1207.142857,-0.023386,0.010192,100060.0,100720.0,0.0
1983-01-25,98160.0,98220.0,96630.0,98160.0,0,-1099.975324,35.908622,1282.857143,0.004503,0.01009,97720.0,100060.0,1.0
1983-01-26,98690.0,99190.0,98560.0,98690.0,0,-1149.17131,38.869117,1287.142857,0.005399,0.010086,98160.0,97720.0,-1.0
1983-01-27,98130.0,98660.0,97910.0,98130.0,0,-1168.553359,36.938052,1302.857143,-0.005674,0.010006,98690.0,98160.0,1.0
1983-01-28,98750.0,98780.0,98030.0,98750.0,0,-1087.315641,40.48364,1300.714286,0.006318,0.010142,98130.0,98690.0,-1.0
1983-01-31,97970.0,98780.0,97720.0,97970.0,0,-1088.648547,37.634832,1180.0,-0.007899,0.009479,98750.0,98130.0,0.0
