DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1990-02-06,19100.0,19225.0,19062.5,19137.5,8532,-345.989358,35.333512,254.464286,-0.001956,0.006905,19175.0,18950.0,0.0
1990-02-07,19200.0,19250.0,19137.5,19150.0,7093,-309.488272,35.775169,241.071429,0.000653,0.006906,19137.5,19175.0,0.0
1990-02-08,19137.5,19150.0,19012.5,19125.0,6643,-277.791602,35.25687,229.464286,-0.001305,0.006828,19150.0,19137.5,1.0
1990-02-09,19175.0,19400.0,19175.0,19337.5,13912,-227.608986,42.846376,238.392857,0.011111,0.00744,19125.0,19150.0,1.0
1990-02-12,19375.0,19512.5,19375.0,19500.0,8394,-161.667537,47.82765,242.857143,0.008403,0.007772,19337.5,19125.0,-1.0
1990-02-13,19475.0,19475.0,19262.5,19275.0,10148,-121.500785,42.36745,251.785714,-0.011538,0.007943,19500.0,19337.5,1.0
1990-02-14,19250.0,19387.5,19150.0,19362.5,11767,-76.912589,45.02654,242.857143,0.00454,0.008021,19275.0,19500.0,0.0
1990-02-15,19412.5,19450.0,19212.5,19312.5,8748,-40.648909,43.78886,240.178571,-0.002582,0.008016,19362.5,19275.0,-1.0
1990-02-16,19312.5,19387.5,19175.0,19200.0,9454,-19.650758,41.047792,216.071429,-0.005825,0.007849,19312.5,19362.5,-1.0
1990-02-20,19112.5,19175.0,19050.0,19112.5,10869,-9.740516,38.991415,208.035714,-0.004557,0.007752,19200.0,19312.5,1.0
1990-02-21,19050.0,19250.0,19012.5,19225.0,9313,5.187866,42.965725,208.928571,0.005886,0.007372,19112.5,19200.0,-1.0
1990-02-22,18175.0,18400.0,18175.0,18312.5,17645,-71.543333,27.441847,268.75,-0.047464,0.012347,19225.0,19112.5,0.0
1990-02-23,18325.0,18350.0,18212.5,18337.5,14069,-124.73057,28.244895,258.035714,0.001365,0.012358,18312.5,19225.0,0.0
1990-02-26,18325.0,18362.5,18262.5,18300.0,10818,-168.984847,27.749452,247.321429,-0.002045,0.01236,18337.5,18312.5,-1.0
1990-02-27,18300.0,18300.0,18100.0,18175.0,16738,-214.659316,26.102476,250.0,-0.006831,0.012086,18300.0,18337.5,0.0
1990-02-28,18175.0,18212.5,18100.0,18112.5,8037,-257.703317,25.288726,250.0,-0.003439,0.011941,18175.0,18300.0,-1.0
1990-03-01,18100.0,18100.0,17850.0,17862.5,17387,-314.751719,22.285594,258.928571,-0.013803,0.012163,18112.5,18175.0,0.0
1990-03-02,17800.0,17975.0,17725.0,17762.5,12791,-360.152658,21.186614,257.142857,-0.005598,0.012138,17862.5,18112.5,-1.0
1990-03-05,17750.0,17750.0,17550.0,17562.5,12930,-415.071286,19.142024,259.821429,-0.01126,0.012271,17762.5,17862.5,0.0
1990-03-06,17487.5,17725.0,17487.5,17550.0,11028,-455.926029,19.017093,259.821429,-0.000712,0.012276,17562.5,17762.5,0.0
1990-03-07,17537.5,17675.0,17525.0,17650.0,9568,-472.710087,23.331154,253.571429,0.005698,0.012093,17550.0,17562.5,1.0
1990-03-08,17625.0,17775.0,17600.0,17775.0,9576,-468.907918,28.434156,249.107143,0.007082,0.01185,17650.0,17550.0,0.0
1990-03-09,17750.0,17762.5,17625.0,17687.5,7404,-472.033647,27.08473,244.642857,-0.004923,0.01185,17775.0,17650.0,0.0
1990-03-12,17612.5,17650.0,17475.0,17637.5,10072,-452.912902,26.312476,249.107143,-0.002827,0.011815,17687.5,17775.0,-1.0
1990-03-13,17600.0,17650.0,17400.0,17437.5,9361,-448.819823,23.426945,250.0,-0.011339,0.011913,17637.5,17687.5,1.0
1990-03-14,17425.0,17550.0,17362.5,17550.0,11249,-425.530441,28.248165,188.392857,0.006452,0.011668,17437.5,17637.5,0.0
1990-03-15,17537.5,17675.0,17537.5,17637.5,11093,-390.247876,31.820734,188.392857,0.004986,0.011512,17550.0,17437.5,0.0
1990-03-16,17700.0,17725.0,17625.0,17712.5,7092,-347.886379,34.802388,188.392857,0.004252,0.011544,17637.5,17550.0,1.0
1990-03-19,17725.0,17950.0,17712.5,17950.0,12588,-281.299349,43.232763,191.071429,0.013409,0.011994,17712.5,17637.5,0.0
1990-03-20,17975.0,18075.0,17925.0,18050.0,13072,-209.605522,46.337485,193.75,0.005571,0.012144,17950.0,17712.5,0.0
1990-03-21,18100.0,18150.0,17862.5,17962.5,10471,-149.633006,44.078409,195.535714,-0.004848,0.012135,18050.0,17950.0,0.0
