DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1990-02-06,93312.5,93406.3,93031.3,93250.0,267535,-998.133937,28.910785,863.828571,-0.003673,0.005344,93593.8,93843.8,0.0
1990-02-07,92750.0,93343.8,92562.5,93312.5,389466,-966.37748,29.585993,841.514286,0.00067,0.005377,93250.0,93593.8,1.0
1990-02-08,93281.3,94281.3,93156.3,93687.5,528683,-901.65116,33.654985,879.457143,0.004019,0.005527,93312.5,93250.0,1.0
1990-02-09,94156.3,95031.3,94093.8,94843.8,442041,-702.65004,44.300387,944.192857,0.012342,0.006284,93687.5,93312.5,-1.0
1990-02-12,94906.3,95093.8,94000.0,94062.5,347154,-596.489152,39.71938,977.678571,-0.008238,0.006448,94843.8,93687.5,1.0
1990-02-13,94156.3,94562.5,93906.3,94437.5,373682,-446.497147,42.802033,915.178571,0.003987,0.006486,94062.5,94843.8,0.0
1990-02-14,94531.3,94656.3,94218.8,94343.8,256839,-329.099153,42.223319,883.928571,-0.000992,0.006452,94437.5,94062.5,-1.0
1990-02-15,94218.8,94250.0,93593.8,93687.5,367697,-279.264116,38.312081,841.521429,-0.006956,0.006564,94343.8,94437.5,0.0
1990-02-16,93843.8,94125.0,93562.5,93750.0,286262,-248.240632,38.89663,850.45,0.000667,0.006571,93687.5,94343.8,-1.0
1990-02-20,92875.0,93031.3,91718.8,92062.5,540778,-383.191423,30.49887,910.714286,-0.018,0.007205,93750.0,93687.5,0.0
1990-02-21,92156.3,92312.5,91593.8,92093.8,382058,-466.186461,30.802758,866.064286,0.00034,0.00701,92062.5,93750.0,1.0
1990-02-22,92062.5,93281.3,91812.5,93125.0,451275,-423.238914,40.093154,919.642857,0.011197,0.007534,92093.8,92062.5,0.0
1990-02-23,93031.3,93468.8,92687.5,93000.0,510914,-383.20358,39.410079,910.721429,-0.001342,0.007486,93125.0,92093.8,1.0
1990-02-26,93250.0,93718.8,93062.5,93687.5,264110,-292.465483,44.970698,930.814286,0.007392,0.007333,93000.0,93125.0,1.0
1990-02-27,93843.8,94187.5,93781.3,94125.0,355525,-176.385079,48.204449,926.35,0.00467,0.007341,93687.5,93000.0,-1.0
1990-02-28,93937.5,94031.3,93187.5,93187.5,396272,-196.201329,42.471655,937.507143,-0.00996,0.007363,94125.0,93687.5,-1.0
1990-03-01,93156.3,93343.8,92437.5,92531.3,431150,-246.942502,38.945262,921.885714,-0.007042,0.007502,93187.5,94125.0,1.0
1990-03-02,92625.0,93500.0,92562.5,93000.0,392877,-259.464849,42.634964,895.092857,0.005065,0.007568,92531.3,93187.5,-1.0
1990-03-05,92906.3,92906.3,91812.5,91906.3,280170,-369.710725,37.038441,901.785714,-0.01176,0.007532,93000.0,92531.3,1.0
1990-03-06,92093.8,92718.8,91781.3,92593.8,354462,-383.394683,42.232784,921.878571,0.00748,0.007715,91906.3,93000.0,0.0
1990-03-07,92687.5,92937.5,92531.3,92687.5,196481,-381.710719,42.918845,919.642857,0.001012,0.007604,92593.8,91906.3,0.0
1990-03-08,92781.3,92937.5,92531.3,92875.0,179332,-322.042097,44.341885,895.085714,0.002023,0.007607,92687.5,92593.8,-1.0
1990-03-09,93062.5,93093.8,91656.3,91812.5,486943,-356.277691,38.496885,957.585714,-0.01144,0.007943,92875.0,92687.5,0.0
1990-03-12,91812.5,92187.5,91750.0,92156.3,168933,-365.320854,41.227756,843.75,0.003745,0.007995,91812.5,92875.0,-1.0
1990-03-13,92000.0,92156.3,91000.0,91218.8,457181,-456.774219,36.487758,875.007143,-0.010173,0.00818,92156.3,91812.5,1.0
1990-03-14,91343.8,92312.5,91281.3,92281.3,373144,-443.163893,44.37367,848.214286,0.011648,0.008127,91218.8,92156.3,0.0
