DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1999-02-17,86150.0,86193.75,85900.0125,86150.0,0,-400.523478,37.723275,474.107143,0.002837,0.004019,85906.25,86625.0,-1.0
1999-02-18,85750.0,86187.5,85693.75,85750.0,0,-409.412471,34.775698,473.660714,-0.004643,0.003994,86150.0,85906.25,-1.0
1999-02-19,85318.75,85743.75,85218.7625,85468.75,0,-443.186599,32.824539,478.123214,-0.00328,0.004016,85750.0,86150.0,-1.0
1999-02-22,84906.2625,85212.5125,84900.0125,84906.2625,0,-508.062346,29.275193,489.283036,-0.006581,0.004062,85468.75,85750.0,1.0
1999-02-23,85381.25,85450.0,84893.75,85381.25,0,-501.528861,35.645365,489.283929,0.005594,0.004348,84906.2625,85468.75,1.0
1999-02-24,86250.0125,86250.0125,85268.7625,86250.0125,0,-414.712896,45.296442,545.088393,0.010175,0.004979,85381.25,84906.2625,0.0
1999-02-25,86168.75,86262.5,86043.75,86168.75,0,-350.18187,44.629036,530.35625,-0.000942,0.004877,86250.0125,85381.25,0.0
1999-02-26,86018.75,86168.75,85737.5,86018.75,0,-303.424807,43.357906,533.034821,-0.001741,0.00488,86168.75,86250.0125,-1.0
1999-03-01,84700.0,85550.0125,84612.5,84700.0,0,-401.575047,34.136385,603.123214,-0.015331,0.005781,86018.75,86168.75,0.0
1999-03-02,84656.25,84768.7625,84525.0,84656.25,0,-464.926691,33.874975,608.480357,-0.000517,0.005764,84700.0,86018.75,0.0
1999-03-03,84456.2625,84493.7625,84100.0,84456.2625,0,-529.074559,32.643744,588.391964,-0.002362,0.005761,84656.25,84700.0,-1.0
1999-03-04,83887.5,84550.0125,83887.5,83887.5,0,-607.015197,29.366881,579.017857,-0.006734,0.005866,84456.2625,84656.25,1.0
1999-03-05,84331.2625,84400.0,83887.5,84331.2625,0,-626.307544,34.895401,601.784821,0.00529,0.005863,83887.5,84456.2625,1.0
1999-03-08,84762.5,84762.5,84250.0,84762.5,0,-586.554148,39.800552,569.195536,0.005114,0.006019,84331.2625,83887.5,-1.0
1999-03-09,84131.25,84131.25,84131.25,84131.25,0,-600.829855,35.594471,593.303571,-0.007447,0.006156,84762.5,84331.2625,0.0
1999-03-10,84193.75,84193.75,84193.75,84193.75,0,-587.246015,36.317439,562.5,0.000743,0.006147,84131.25,84762.5,1.0
1999-03-11,84750.0,84750.0,83587.5,84750.0,0,-522.111,42.499321,607.590179,0.006607,0.006357,84193.75,84131.25,-1.0
1999-03-12,84075.0,84837.5,83837.5125,84075.0,0,-547.253623,37.742766,638.39375,-0.007965,0.006528,84750.0,84193.75,1.0
1999-03-15,84731.25,84837.5,84043.75,84731.25,0,-500.951848,44.319858,655.358036,0.007806,0.006424,84075.0,84750.0,0.0
1999-03-16,84875.0,84875.0,84162.5,84875.0,0,-440.45871,45.663496,636.161607,0.001697,0.006323,84731.25,84075.0,0.0
1999-03-17,84831.2625,85012.5,84581.25,84831.2625,0,-358.788415,45.305868,651.340179,-0.000515,0.006323,84875.0,84731.25,0.0
1999-03-18,85000.0,85150.0,84600.0,84600.0,0,-308.029671,43.370703,659.822321,-0.002726,0.006123,84831.2625,84875.0,-1.0
1999-03-19,84037.5,84681.2625,84018.7625,84037.5,0,-299.196877,38.995794,606.697321,-0.006649,0.006197,84600.0,84831.2625,0.0
1999-03-22,84225.0,84225.0,84225.0,84225.0,0,-260.019326,41.141368,602.678571,0.002231,0.006184,84037.5,84600.0,-1.0
1999-03-23,83675.0,84275.0125,83675.0,83675.0,0,-283.589515,37.035712,605.804464,-0.00653,0.006284,84225.0,84037.5,0.0
1999-03-24,83600.0,83750.0,83487.5125,83600.0,0,-320.295477,36.497327,577.23125,-0.000896,0.006157,83675.0,84225.0,0.0
1999-03-25,83831.2625,83887.5,83593.75,83831.2625,0,-304.106552,39.42411,561.60625,0.002766,0.006048,83600.0,83675.0,-1.0
1999-03-26,83312.5,83912.5,83125.0,83312.5,0,-338.28735,35.484236,581.249107,-0.006188,0.005623,83831.2625,83600.0,0.0
1999-03-29,83437.5,83912.5,83125.0,83437.5,0,-363.494557,37.124905,592.409821,0.0015,0.00566,83312.5,83831.2625,0.0
1999-03-30,83481.25,83850.0,83481.25,83481.25,0,-364.127114,37.720977,617.409821,0.000524,0.005675,83437.5,83312.5,1.0
1999-03-31,83825.0,84093.7625,83825.0,83825.0,0,-337.53071,42.343607,578.125,0.004118,0.004847,83481.25,83437.5,1.0
1999-04-01,84493.7625,84662.5,83875.0,84493.7625,0,-243.442624,50.075568,566.51875,0.007978,0.00517,83825.0,83481.25,-1.0
1999-04-05,84075.0,84075.0,84075.0,84075.0,0,-202.979102,45.952846,539.733929,-0.004956,0.005253,84493.7625,83825.0,1.0
1999-04-06,85556.25,85556.25,84693.75,85556.25,0,-26.288085,58.905187,594.644643,0.017618,0.006275,84075.0,84493.7625,-1.0
1999-04-07,84806.25,85500.0,84743.75,84806.25,0,44.058837,52.201809,621.876786,-0.008766,0.00652,85556.25,84075.0,-1.0
1999-04-08,84037.5,84762.5,84037.5,84037.5,0,24.01488,46.330444,637.501786,-0.009065,0.006716,84806.25,85556.25,0.0
1999-04-09,84293.75,84450.0,83925.0125,84293.75,0,43.275194,48.431586,627.679464,0.003049,0.006561,84037.5,84806.25,0.0
1999-04-12,84225.0,84475.0,84225.0,84225.0,0,48.134172,47.891507,632.14375,-0.000816,0.006562,84293.75,84037.5,-1.0
