DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1999-02-09,141875.0,141875.0,141250.0,141375.0,1846,-1284.10975,38.806753,883.928571,-0.002646,0.005625,141750.0,141125.0,1.0
1999-02-10,142000.0,142250.0,141625.0,142000.0,3621,-1181.59564,41.358242,892.857143,0.004421,0.005435,141375.0,141750.0,-1.0
1999-02-11,141625.0,141750.0,140625.0,140625.0,2876,-1218.260641,37.654826,946.428571,-0.009683,0.005452,142000.0,141375.0,1.0
1999-02-12,140750.0,141250.0,140750.0,141250.0,3647,-1157.497379,40.297367,937.5,0.004444,0.00536,140625.0,142000.0,-1.0
1999-02-16,139875.0,140375.0,139750.0,140250.0,6408,-1165.900959,37.565927,1008.928571,-0.00708,0.005034,141250.0,140625.0,1.0
1999-02-17,140875.0,140875.0,140500.0,140625.0,4937,-1117.350393,39.240975,919.642857,0.002674,0.004952,140250.0,141250.0,-1.0
1999-02-18,140625.0,140750.0,140000.0,140250.0,1576,-1096.728328,38.141886,946.428571,-0.002667,0.004599,140625.0,140250.0,-1.0
1999-02-19,139750.0,139750.0,138375.0,138500.0,5448,-1224.149947,33.424426,1008.928571,-0.012478,0.005084,140250.0,140625.0,-1.0
1999-02-22,137625.0,138250.0,137500.0,138125.0,9865,-1316.200412,32.485511,1008.928571,-0.002708,0.005064,138500.0,140250.0,-1.0
1999-02-23,137000.0,137875.0,137000.0,137750.0,2498,-1398.80128,31.529117,1044.642857,-0.002715,0.004907,138125.0,138500.0,0.0
1999-02-24,138125.0,138250.0,136875.0,137500.0,6133,-1458.531278,30.874745,1098.214286,-0.001815,0.004897,137750.0,138125.0,1.0
1999-02-25,138000.0,138625.0,137750.0,138125.0,6316,-1435.815493,34.539186,1098.214286,0.004545,0.005114,137500.0,137750.0,-1.0
1999-02-26,137875.0,138000.0,137000.0,137750.0,5828,-1427.756914,33.400281,1098.214286,-0.002715,0.005071,138125.0,137500.0,-1.0
1999-03-01,137500.0,137500.0,136125.0,136125.0,11109,-1557.818916,28.935557,1116.071429,-0.011797,0.005121,137750.0,138125.0,1.0
1999-03-02,136250.0,136875.0,136250.0,136625.0,9249,-1558.35374,31.984219,1125.0,0.003673,0.005271,136125.0,137750.0,-1.0
1999-03-03,136250.0,136625.0,136125.0,136250.0,8865,-1588.056223,30.916871,1098.214286,-0.002745,0.005227,136625.0,136125.0,-1.0
1999-03-04,135875.0,135875.0,135000.0,135375.0,8354,-1642.18259,28.518827,1089.285714,-0.006422,0.005289,136250.0,136625.0,0.0
1999-03-05,135375.0,135875.0,135000.0,135375.0,9536,-1685.398228,28.518827,1107.142857,0.0,0.005206,135375.0,136250.0,1.0
1999-03-08,137000.0,137000.0,136625.0,136750.0,21152,-1561.104407,37.422009,1116.071429,0.010157,0.005831,135375.0,135375.0,0.0
1999-03-09,136625.0,137000.0,136500.0,136750.0,19572,-1407.556301,37.422009,1107.142857,0.0,0.005795,136750.0,135375.0,1.0
1999-03-10,137625.0,137875.0,137375.0,137625.0,21738,-1181.929753,42.6416,1133.928571,0.006399,0.00595,136750.0,136750.0,1.0
1999-03-11,136625.0,139000.0,135625.0,138500.0,28775,-891.276878,47.341594,1241.071429,0.006358,0.006049,137625.0,136750.0,-1.0
