DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1999-04-15,55250.0,55250.0,55250.0,55250.0,0,1577.409819,73.59084,521.428571,0.009132,0.019814,54750.0,55300.0,0.0
1999-04-16,55000.0,55000.0,55000.0,55000.0,0,1458.576025,72.257856,471.428571,-0.004525,0.019298,55250.0,54750.0,0.0
1999-04-19,54950.0,54950.0,54950.0,54950.0,0,1331.831866,71.975776,410.714286,-0.000909,0.019295,55000.0,55250.0,-1.0
1999-04-20,53550.0,53550.0,53550.0,53550.0,0,1066.165212,64.389327,478.571429,-0.025478,0.020416,54950.0,55000.0,0.0
1999-04-21,53550.0,53550.0,53550.0,53550.0,0,846.96137,64.389327,460.714286,0.0,0.020292,53550.0,54950.0,1.0
1999-04-22,54100.0,54100.0,54100.0,54100.0,0,727.749587,66.061778,500.0,0.010271,0.02026,53550.0,53550.0,1.0
1999-04-23,54700.01,54700.01,54700.01,54700.01,0,663.01832,67.819341,492.857857,0.011091,0.0202,54100.0,53550.0,0.0
1999-04-26,54350.0,54350.0,54350.0,54350.0,0,550.483554,65.705181,496.43,-0.006399,0.020318,54700.01,54100.0,0.0
1999-04-27,54200.01,54200.01,54200.01,54200.01,0,444.027649,64.767413,482.143571,-0.00276,0.012031,54350.0,54700.01,1.0
1999-04-28,54750.0,54750.0,54750.0,54750.0,0,392.12988,66.65211,489.285714,0.010147,0.011423,54200.01,54350.0,1.0
1999-04-29,55250.0,55250.0,55250.0,55250.0,0,353.050139,68.295832,514.285714,0.009132,0.011039,54750.0,54200.01,0.0
1999-04-30,55450.0,55450.0,55450.0,55450.0,0,344.398153,68.949158,517.857143,0.00362,0.010947,55250.0,54750.0,0.0
1999-05-03,55150.0,55150.0,55150.0,55150.0,0,329.125431,66.735664,425.0,-0.00541,0.011021,55450.0,55250.0,0.0
1999-05-04,55100.0,55100.0,55100.0,55100.0,0,300.225278,66.35126,389.285714,-0.000907,0.011027,55150.0,55450.0,0.0
1999-05-05,54900.0,54900.0,54900.0,54900.0,0,262.541891,64.743343,367.857143,-0.00363,0.010633,55100.0,55150.0,0.0
1999-05-06,55000.0,55000.0,55000.0,55000.0,0,274.864731,65.199106,357.142857,0.001821,0.010514,54900.0,55100.0,1.0
1999-05-07,55450.0,55450.0,55450.0,55450.0,0,325.913322,67.247214,385.714286,0.008182,0.010553,55000.0,54900.0,1.0
1999-05-10,56000.0,56000.0,56000.0,56000.0,0,400.309093,69.584207,325.0,0.009919,0.010601,55450.0,55000.0,0.0
1999-05-11,56100.0,56100.0,56100.0,56100.0,0,440.400972,69.999235,332.142857,0.001786,0.010548,56000.0,55450.0,0.0
1999-05-12,56350.0,56350.0,56350.0,56350.0,0,492.054384,71.060488,310.714286,0.004456,0.010558,56100.0,56000.0,0.0
1999-05-13,56550.0,56550.0,56550.0,56550.0,0,550.391665,71.912686,282.142143,0.003549,0.008598,56350.0,56100.0,0.0
1999-05-14,56550.0,56550.0,56550.0,56550.0,0,580.15371,71.912686,257.141429,0.0,0.008247,56550.0,56350.0,-1.0
1999-05-17,55900.0,56550.0,55900.0,55900.0,0,521.37118,64.751081,292.856429,-0.011494,0.008506,56550.0,56550.0,0.0
1999-05-18,56050.0,56050.0,56050.0,56050.0,0,477.109539,65.612063,264.285714,0.002683,0.00844,55900.0,56550.0,0.0
1999-05-19,56100.0,56100.0,56100.0,56100.0,0,464.193425,65.910171,232.142857,0.000892,0.00843,56050.0,55900.0,-1.0
1999-05-20,55650.0,55650.0,55650.0,55650.0,0,402.408376,60.805696,250.0,-0.008021,0.006398,56100.0,56050.0,-1.0
1999-05-21,54900.0,54900.0,54900.0,54900.0,0,290.261694,53.332267,282.142857,-0.013477,0.007174,55650.0,56100.0,-1.0
1999-05-24,54600.0,54600.0,54600.0,54600.0,0,166.780417,50.615831,300.0,-0.005464,0.007004,54900.0,55650.0,-1.0
1999-05-25,53600.0,53600.0,53600.0,53600.0,0,-35.360551,42.755444,357.142857,-0.018315,0.007651,54600.0,54900.0,1.0
