DATE,OPEN,HIGH,LOW,CLOSE,VOL,MACD,RSI,ATR,DAILY RETURNS,ROLLING VOLATILITY,LAG 1 CLOSE,LAG 2 CLOSE,LABELS
1990-02-06,22450.0,22720.0,22300.0,22510.0,76641,164.220104,52.567844,550.0,0.00536,0.023722,22390.0,23020.0,0.0
1990-02-07,22330.0,22430.0,22120.0,22320.0,102379,156.65001,51.367536,548.571429,-0.008441,0.019328,22510.0,22390.0,-1.0
1990-02-08,22290.0,22460.0,22030.0,22090.0,91231,142.952812,49.870418,533.571429,-0.010305,0.018993,22320.0,22510.0,-1.0
1990-02-09,21580.0,21700.0,21410.0,21560.0,107966,82.571905,46.474092,527.857143,-0.023993,0.017716,22090.0,22320.0,1.0
1990-02-12,21580.0,21870.0,21510.0,21840.0,93448,43.977014,48.517883,520.0,0.012987,0.016739,21560.0,22090.0,0.0
1990-02-13,21900.0,22240.0,21730.0,21820.0,149213,-11.677523,48.377611,510.0,-0.000916,0.016736,21840.0,21560.0,0.0
1990-02-14,21750.0,21990.0,21620.0,21950.0,99843,-45.375979,49.402537,485.714286,0.005958,0.015525,21820.0,21840.0,1.0
1990-02-15,22050.0,22480.0,22020.0,22430.0,118491,-10.571703,53.084455,475.0,0.021868,0.016016,21950.0,21820.0,-1.0
1990-02-16,22330.0,22430.0,22020.0,22250.0,82971,-12.707342,51.600501,470.714286,-0.008025,0.015326,22430.0,21950.0,0.0
1990-02-20,22100.0,22200.0,21970.0,22140.0,88746,-26.219007,50.660928,459.285714,-0.004944,0.015097,22250.0,22430.0,-1.0
1990-02-21,22100.0,22170.0,21700.0,21740.0,77811,-89.450197,47.273293,450.714286,-0.018067,0.014839,22140.0,22250.0,0.0
1990-02-22,21810.0,21970.0,21630.0,21750.0,93042,-121.89757,47.369787,447.857143,0.00046,0.014532,21740.0,22140.0,-1.0
1990-02-23,21620.0,21660.0,21400.0,21420.0,108663,-185.825057,44.478322,445.0,-0.015172,0.014804,21750.0,21740.0,1.0
1990-02-26,21600.0,21930.0,21480.0,21790.0,96258,-193.54712,48.344198,432.142857,0.017274,0.015269,21420.0,21750.0,-1.0
1990-02-27,21880.0,21950.0,21560.0,21580.0,85728,-206.854769,46.402888,430.0,-0.009637,0.013893,21790.0,21420.0,0.0
1990-02-28,21580.0,21710.0,21460.0,21540.0,73173,-209.519538,46.020126,420.0,-0.001854,0.013445,21580.0,21790.0,-1.0
1990-03-01,21700.0,21770.0,21150.0,21170.0,108935,-251.612738,42.519805,433.571429,-0.017177,0.013506,21540.0,21580.0,1.0
1990-03-02,21220.0,21370.0,21070.0,21350.0,74295,-265.198151,44.759545,406.428571,0.008503,0.013468,21170.0,21540.0,1.0
1990-03-05,21300.0,21650.0,21200.0,21580.0,74922,-247.619516,47.548249,412.857143,0.010773,0.013511,21350.0,21170.0,-1.0
1990-03-06,21600.0,21620.0,21270.0,21300.0,72787,-264.095952,44.626144,401.428571,-0.012975,0.013684,21580.0,21350.0,-1.0
1990-03-07,21210.0,21220.0,20900.0,20930.0,101470,-300.757148,40.993856,403.571429,-0.017371,0.013477,21300.0,21580.0,-1.0
1990-03-08,20760.0,20840.0,20640.0,20780.0,97252,-340.1872,39.563099,386.428571,-0.007167,0.012477,20930.0,21300.0,-1.0
1990-03-09,21180.0,21180.0,20620.0,20650.0,89474,-366.473036,38.306267,397.142857,-0.006256,0.012337,20780.0,20930.0,-1.0
1990-03-12,20550.0,20580.0,20270.0,20400.0,92554,-404.251458,35.927659,404.285714,-0.012107,0.012427,20650.0,20780.0,0.0
1990-03-13,20550.0,20710.0,20350.0,20390.0,76473,-416.852281,35.830643,396.428571,-0.00049,0.012366,20400.0,20650.0,0.0
1990-03-14,20300.0,20580.0,20200.0,20320.0,87196,-441.723359,35.115476,399.285714,-0.003433,0.011494,20390.0,20400.0,1.0
